
0.609375,5.046875
0.625000,5.125000
0.640625,5.203125
0.656250,5.281250
0.671875,5.359375
0.687500,5.437500
0.703125,5.515625
0.718750,5.593750
0.734375,5.671875
0.750000,5.750000
0.765625,5.828125
0.781250,5.906250
0.796875,5.984375
0.812500,6.062500
0.828125,6.140625
0.843750,6.218750
0.859375,6.296875
0.875000,6.375000
0.890625,6.453125
0.906250,6.531250
0.921875,6.609375
0.937500,6.687500
0.953125,6.765625
0.968750,6.843750
0.984375,6.921875
1.000000,7.000000
1.015625,7.078125
1.031250,7.156250
1.046875,7.234375
1.062500,7.312500
1.078125,7.390625
1.093750,7.468750
1.109375,7.546875
1.125000,7.625000
1.140625,7.703125
1.156250,7.781250
1.171875,7.859375
1.187500,7.937500
1.203125,8.015625
1.218750,8.093750
1.234375,8.171875
1.250000,8.250000
1.265625,8.328125
1.281250,8.406250
1.296875,8.484375
1.312500,8.562500
1.328125,8.640625
1.343750,8.718750
1.359375,8.796875
1.375000,8.875000
1.390625,8.953125
1.406250,9.031250
1.421875,9.109375
1.437500,9.187500
1.453125,9.265625
1.468750,9.343750
1.484375,9.421875
1.500000,9.500000
1.515625,9.578125
1.531250,9.656250
1.546875,9.734375
1.562500,9.812500
1.578125,9.890625
1.593750,9.968750
1.609375,10.046875
1.625000,10.125000
1.640625,10.203125
1.656250,10.281250
1.671875,10.359375
1.687500,10.437500
1.703125,10.515625
1.718750,10.593750
1.734375,10.671875
1.750000,10.750000
1.765625,10.828125
1.781250,10.906250
1.796875,10.984375
1.812500,11.062500
1.828125,11.140625
1.843750,11.218750
1.859375,11.296875
1.875000,11.375000
1.890625,11.453125
1.906250,11.531250
1.921875,11.609375
1.937500,11.687500
1.953125,11.765625
1.968750,11.843750
1.984375,11.921875
2.000000,12.000000

0.007813,2.039063
0.015625,2.078125
0.023438,2.117188
0.031250,2.156250
0.039063,2.195313
0.046875,2.234375
0.054688,2.273438
0.062500,2.312500
0.070313,2.351563
0.078125,2.390625
0.085938,2.429688
0.093750,2.468750
0.101563,2.507813
0.109375,2.546875
0.117188,2.585938
0.125000,2.625000
0.132813,2.664063
0.140625,2.703125
0.148438,2.742188
0.156250,2.781250
0.164063,2.820313
0.171875,2.859375
0.179688,2.898438
0.187500,2.937500
0.195313,2.976563
0.203125,3.015625
0.210938,3.054688
0.218750,3.093750
0.226563,3.132813
0.234375,3.171875
0.242188,3.210938
0.250000,3.250000
0.257813,3.289063
0.265625,3.328125
0.273438,3.367188
0.281250,3.406250
0.289063,3.445313
0.296875,3.484375
0.304688,3.523438
0.312500,3.562500
0.320313,3.601563
0.328125,3.640625
0.335938,3.679688
0.343750,3.718750
0.351563,3.757813
0.359375,3.796875
0.367188,3.835938
0.375000,3.875000
0.382813,3.914063
0.390625,3.953125
0.398438,3.992188
0.406250,4.031250
0.414063,4.070313
0.421875,4.109375
0.429688,4.148438
0.437500,4.187500
0.445313,4.226563
0.453125,4.265625
0.460938,4.304688
0.468750,4.343750
0.476563,4.382813
0.484375,4.421875
0.492188,4.460938
0.500000,4.500000
0.507813,4.539063
0.515625,4.578125
0.523438,4.617188
0.531250,4.656250
0.539063,4.695313
0.546875,4.734375
0.554688,4.773438
0.562500,4.812500
0.570313,4.851563
0.578125,4.890625
0.585938,4.929688
0.593750,4.968750
0.601563,5.007813
0.609375,5.046875
0.617188,5.085938
0.625000,5.125000
0.632813,5.164063
0.640625,5.203125
0.648438,5.242188
0.656250,5.281250
0.664063,5.320313
0.671875,5.359375
0.679688,5.398438
0.687500,5.437500
0.695313,5.476563
0.703125,5.515625
0.710938,5.554688
0.718750,5.593750
0.726563,5.632813
0.734375,5.671875
0.742188,5.710938
0.750000,5.750000
0.757813,5.789063
0.765625,5.828125
0.773438,5.867188
0.781250,5.906250
0.789063,5.945313
0.796875,5.984375
0.804688,6.023438
0.812500,6.062500
0.820313,6.101563
0.828125,6.140625
0.835938,6.179688
0.843750,6.218750
0.851563,6.257813
0.859375,6.296875
0.867188,6.335938
0.875000,6.375000
0.882813,6.414063
0.890625,6.453125
0.898438,6.492188
0.906250,6.531250
0.914063,6.570313
0.921875,6.609375
0.929688,6.648438
0.937500,6.687500
0.945313,6.726563
0.953125,6.765625
0.960938,6.804688
0.968750,6.843750
0.976563,6.882813
0.984375,6.921875
0.992188,6.960938
1.000000,7.000000
1.007813,7.039063
1.015625,7.078125
1.023438,7.117188
1.031250,7.156250
1.039063,7.195313
1.046875,7.234375
1.054688,7.273438
1.062500,7.312500
1.070313,7.351563
1.078125,7.390625
1.085938,7.429688
1.093750,7.468750
1.101563,7.507813
1.109375,7.546875
1.117188,7.585938
1.125000,7.625000
1.132813,7.664063
1.140625,7.703125
1.148438,7.742188
1.156250,7.781250
1.164063,7.820313
1.171875,7.859375
1.179688,7.898438
1.187500,7.937500
1.195313,7.976563
1.203125,8.015625
1.210938,8.054688
1.218750,8.093750
1.226563,8.132813
1.234375,8.171875
1.242188,8.210938
1.250000,8.250000
1.257813,8.289063
1.265625,8.328125
1.273438,8.367188
1.281250,8.406250
1.289063,8.445313
1.296875,8.484375
1.304688,8.523438
1.312500,8.562500
1.320313,8.601563
1.328125,8.640625
1.335938,8.679688
1.343750,8.718750
1.351563,8.757813
1.359375,8.796875
1.367188,8.835938
1.375000,8.875000
1.382813,8.914063
1.390625,8.953125
1.398438,8.992188
1.406250,9.031250
1.414063,9.070313
1.421875,9.109375
1.429688,9.148438
1.437500,9.187500
1.445313,9.226563
1.453125,9.265625
1.460938,9.304688
1.468750,9.343750
1.476563,9.382813
1.484375,9.421875
1.492188,9.460938
1.500000,9.500000
1.507813,9.539063
1.515625,9.578125
1.523438,9.617188
1.531250,9.656250
1.539063,9.695313
1.546875,9.734375
1.554688,9.773438
1.562500,9.812500
1.570313,9.851563
1.578125,9.890625
1.585938,9.929688
1.593750,9.968750
1.601563,10.007813
1.609375,10.046875
1.617188,10.085938
1.625000,10.125000
1.632813,10.164063
1.640625,10.203125
1.648438,10.242188
1.656250,10.281250
1.664063,10.320313
1.671875,10.359375
1.679688,10.398438
1.687500,10.437500
1.695313,10.476563
1.703125,10.515625
1.710938,10.554688
1.718750,10.593750
1.726563,10.632813
1.734375,10.671875
1.742188,10.710938
1.750000,10.750000
1.757813,10.789063
1.765625,10.828125
1.773438,10.867188
1.781250,10.906250
1.789063,10.945313
1.796875,10.984375
1.804688,11.023438
1.812500,11.062500
1.820313,11.101563
1.828125,11.140625
1.835938,11.179688
1.843750,11.218750
1.851563,11.257813
1.859375,11.296875
1.867188,11.335938
1.875000,11.375000
1.882813,11.414063
1.890625,11.453125
1.898438,11.492188
1.906250,11.531250
1.914063,11.570313
1.921875,11.609375
1.929688,11.648438
1.937500,11.687500
1.945313,11.726563
1.953125,11.765625
1.960938,11.804688
1.968750,11.843750
1.976563,11.882813
1.984375,11.921875
1.992188,11.960938
2.000000,12.000000
